,Slide ID,Options,Correct ID,pos_array
675,HIND3762906,Tall a man.,4,"[('Tall', 'VB'), ('a', 'DT'), ('man', 'NN'), ('.', '.')]"
676,HIND3762906,A man tall.,4,"[('A', 'DT'), ('man', 'NN'), ('tall', 'NN'), ('.', '.')]"
677,HIND3762906,A tall woman.,4,"[('A', 'DT'), ('tall', 'JJ'), ('woman', 'NN'), ('.', '.')]"
678,HIND3762906,A tall man.,4,"[('A', 'DT'), ('tall', 'JJ'), ('man', 'NN'), ('.', '.')]"
679,HIND3764123,A short woman.,1,"[('A', 'DT'), ('short', 'JJ'), ('woman', 'NN'), ('.', '.')]"
680,HIND3764123,A woman short.,1,"[('A', 'DT'), ('woman', 'NN'), ('short', 'JJ'), ('.', '.')]"
681,HIND3764123,Woman short.,1,"[('Woman', 'NNP'), ('short', 'JJ'), ('.', '.')]"
682,HIND3764123,A tall woman.,1,"[('A', 'DT'), ('tall', 'JJ'), ('woman', 'NN'), ('.', '.')]"
683,HIND3765478,A short girl.,2,"[('A', 'DT'), ('short', 'JJ'), ('girl', 'NN'), ('.', '.')]"
684,HIND3765478,A short boy.,2,"[('A', 'DT'), ('short', 'JJ'), ('boy', 'NN'), ('.', '.')]"
685,HIND3765478,A boy short.,2,"[('A', 'DT'), ('boy', 'NN'), ('short', 'JJ'), ('.', '.')]"
686,HIND3765478,A tall boy.,2,"[('A', 'DT'), ('tall', 'JJ'), ('boy', 'NN'), ('.', '.')]"
687,HIND3772389,A big dog.,1,"[('A', 'DT'), ('big', 'JJ'), ('dog', 'NN'), ('.', '.')]"
688,HIND3772389,A small dog.,1,"[('A', 'DT'), ('small', 'JJ'), ('dog', 'NN'), ('.', '.')]"
689,HIND3772389,A small cat.,1,"[('A', 'DT'), ('small', 'JJ'), ('cat', 'NN'), ('.', '.')]"
690,HIND3772389,A big cat.,1,"[('A', 'DT'), ('big', 'JJ'), ('cat', 'NN'), ('.', '.')]"
691,HIND3773664,A fat man.,3,"[('A', 'DT'), ('fat', 'JJ'), ('man', 'NN'), ('.', '.')]"
692,HIND3773664,A thin woman.,3,"[('A', 'DT'), ('thin', 'JJ'), ('woman', 'NN'), ('.', '.')]"
693,HIND3773664,A fat woman.,3,"[('A', 'DT'), ('fat', 'JJ'), ('woman', 'NN'), ('.', '.')]"
694,HIND3773664,A thin man.,3,"[('A', 'DT'), ('thin', 'JJ'), ('man', 'NN'), ('.', '.')]"
695,HIND3775394,A fat woman.,2,"[('A', 'DT'), ('fat', 'JJ'), ('woman', 'NN'), ('.', '.')]"
696,HIND3775394,A thin man.,2,"[('A', 'DT'), ('thin', 'JJ'), ('man', 'NN'), ('.', '.')]"
697,HIND3775394,A thin woman.,2,"[('A', 'DT'), ('thin', 'JJ'), ('woman', 'NN'), ('.', '.')]"
698,HIND3775394,A fat man.,2,"[('A', 'DT'), ('fat', 'JJ'), ('man', 'NN'), ('.', '.')]"
699,HIND3781480,The fat girl is dancing.,4,"[('The', 'DT'), ('fat', 'JJ'), ('girl', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('.', '.')]"
700,HIND3781480,The tall girl is dancing.,4,"[('The', 'DT'), ('tall', 'JJ'), ('girl', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('.', '.')]"
701,HIND3781480,The girl thin is dancing.,4,"[('The', 'DT'), ('girl', 'NN'), ('thin', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('.', '.')]"
702,HIND3781480,The thin girl is dancing.,4,"[('The', 'DT'), ('thin', 'JJ'), ('girl', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('.', '.')]"
703,HIND3782690,This is a big car.,2,"[('This', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('big', 'JJ'), ('car', 'NN'), ('.', '.')]"
704,HIND3782690,This is a small car.,2,"[('This', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('small', 'JJ'), ('car', 'NN'), ('.', '.')]"
705,HIND3782690,This is a car small.,2,"[('This', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('car', 'NN'), ('small', 'JJ'), ('.', '.')]"
706,HIND3782690,This is small car.,2,"[('This', 'DT'), ('is', 'VBZ'), ('small', 'JJ'), ('car', 'NN'), ('.', '.')]"
707,HIND3783895,Your sister is a pretty women.,2,"[('Your', 'PRP$'), ('sister', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('pretty', 'JJ'), ('women', 'NNS'), ('.', '.')]"
708,HIND3783895,Your sister is a pretty woman.,2,"[('Your', 'PRP$'), ('sister', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('pretty', 'JJ'), ('woman', 'NN'), ('.', '.')]"
709,HIND3783895,Your sister is pretty woman.,2,"[('Your', 'PRP$'), ('sister', 'NN'), ('is', 'VBZ'), ('pretty', 'JJ'), ('woman', 'NN'), ('.', '.')]"
710,HIND3783895,Your sister is the pretty woman.,2,"[('Your', 'PRP$'), ('sister', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('pretty', 'JJ'), ('woman', 'NN'), ('.', '.')]"
711,HIND3785103,Your father is a smart.,3,"[('Your', 'PRP$'), ('father', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('smart', 'NN'), ('.', '.')]"
712,HIND3785103,Your father is tall.,3,"[('Your', 'PRP$'), ('father', 'NN'), ('is', 'VBZ'), ('tall', 'JJ'), ('.', '.')]"
713,HIND3785103,Your father is smart.,3,"[('Your', 'PRP$'), ('father', 'NN'), ('is', 'VBZ'), ('smart', 'JJ'), ('.', '.')]"
714,HIND3785103,Your mother is pretty.,3,"[('Your', 'PRP$'), ('mother', 'NN'), ('is', 'VBZ'), ('pretty', 'RB'), ('.', '.')]"
715,HIND3809771,She is a too much good teacher.,3,"[('She', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('too', 'RB'), ('much', 'JJ'), ('good', 'JJ'), ('teacher', 'NN'), ('.', '.')]"
716,HIND3809771,She a very good teacher.,3,"[('She', 'PRP'), ('a', 'DT'), ('very', 'RB'), ('good', 'JJ'), ('teacher', 'NN'), ('.', '.')]"
717,HIND3809771,She is a very good teacher.,3,"[('She', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('very', 'RB'), ('good', 'JJ'), ('teacher', 'NN'), ('.', '.')]"
718,HIND3809771,She are a very good teacher.,3,"[('She', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('very', 'RB'), ('good', 'JJ'), ('teacher', 'NN'), ('.', '.')]"
719,HIND3812016,You are a very intelligent student.,4,"[('You', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('very', 'RB'), ('intelligent', 'JJ'), ('student', 'NN'), ('.', '.')]"
720,HIND3812016,The student is a very intelligent.,4,"[('The', 'DT'), ('student', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
721,HIND3812016,The student a very intelligent.,4,"[('The', 'DT'), ('student', 'NN'), ('a', 'DT'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
722,HIND3812016,The student is very intelligent.,4,"[('The', 'DT'), ('student', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
723,HIND3813491,Tom Cruise is a tall and handsome.,4,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('tall', 'JJ'), ('and', 'CC'), ('handsome', 'JJ'), ('.', '.')]"
724,HIND3813491,Tom Cruise is looks tall and handsome.,4,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('looks', 'VBZ'), ('tall', 'JJ'), ('and', 'CC'), ('handsome', 'JJ'), ('.', '.')]"
725,HIND3813491,Tom Cruise is the tall and handsome.,4,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('tall', 'JJ'), ('and', 'CC'), ('handsome', 'JJ'), ('.', '.')]"
726,HIND3813491,Tom Cruise is tall and handsome.,4,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('tall', 'JJ'), ('and', 'CC'), ('handsome', 'JJ'), ('.', '.')]"
727,HIND3814791,Tom Cruise is a famous actor.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('famous', 'JJ'), ('actor', 'NN'), ('.', '.')]"
728,HIND3814791,Tom Cruise is famous actor.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('famous', 'JJ'), ('actor', 'NN'), ('.', '.')]"
729,HIND3814791,Tom Cruise is the famous actor.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('famous', 'JJ'), ('actor', 'NN'), ('.', '.')]"
730,HIND3814791,Tom Cruise has a famous actor.,1,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('has', 'VBZ'), ('a', 'DT'), ('famous', 'JJ'), ('actor', 'NN'), ('.', '.')]"
731,HIND3817573,Tom Cruise is honest businessman.,3,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('honest', 'JJ'), ('businessman', 'NN'), ('.', '.')]"
732,HIND3817573,Tom Cruise is the honest businessman.,3,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('honest', 'JJ'), ('businessman', 'NN'), ('.', '.')]"
733,HIND3817573,Tom Cruise is an honest businessman.,3,"[('Tom', 'NNP'), ('Cruise', 'NNP'), ('is', 'VBZ'), ('an', 'DT'), ('honest', 'JJ'), ('businessman', 'NN'), ('.', '.')]"
734,HIND3817573,Tom has is an honestly businessman.,3,"[('Tom', 'NNP'), ('has', 'VBZ'), ('is', 'VBZ'), ('an', 'DT'), ('honestly', 'RB'), ('businessman', 'NN'), ('.', '.')]"
735,HIND3820043,He student is very intelligent.,4,"[('He', 'PRP'), ('student', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
736,HIND3820043,This student is a very intelligent.,4,"[('This', 'DT'), ('student', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
737,HIND3820043,This student a very intelligent.,4,"[('This', 'DT'), ('student', 'NN'), ('a', 'DT'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
738,HIND3820043,This student is very intelligent.,4,"[('This', 'DT'), ('student', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('intelligent', 'JJ'), ('.', '.')]"
739,HIND3821284,My phone has white.,3,"[('My', 'PRP$'), ('phone', 'NN'), ('has', 'VBZ'), ('white', 'JJ'), ('.', '.')]"
740,HIND3821284,My phone's is white.,3,"[('My', 'PRP$'), ('phone', 'NN'), (""'s"", 'POS'), ('is', 'VBZ'), ('white', 'JJ'), ('.', '.')]"
741,HIND3821284,My phone is white.,3,"[('My', 'PRP$'), ('phone', 'NN'), ('is', 'VBZ'), ('white', 'JJ'), ('.', '.')]"
742,HIND3821284,My phone is a white.,3,"[('My', 'PRP$'), ('phone', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('white', 'JJ'), ('.', '.')]"
743,HIND3822494,My phones have white.,3,"[('My', 'PRP$'), ('phones', 'NNS'), ('have', 'VBP'), ('white', 'JJ'), ('.', '.')]"
744,HIND3822494,My phones is white.,3,"[('My', 'PRP$'), ('phones', 'NNS'), ('is', 'VBZ'), ('white', 'JJ'), ('.', '.')]"
745,HIND3822494,My phones are white.,3,"[('My', 'PRP$'), ('phones', 'NNS'), ('are', 'VBP'), ('white', 'JJ'), ('.', '.')]"
746,HIND3822494,My phones are whites.,3,"[('My', 'PRP$'), ('phones', 'NNS'), ('are', 'VBP'), ('whites', 'NNS'), ('.', '.')]"
747,HIND3826538,Emma Watson have blue eyes.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('have', 'VBP'), ('blue', 'JJ'), ('eyes', 'NNS'), ('.', '.')]"
748,HIND3826538,Emma Watson has blue eyes.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('has', 'VBZ'), ('blue', 'VBN'), ('eyes', 'NNS'), ('.', '.')]"
749,HIND3826538,Emma Watson has a blue eyes.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('has', 'VBZ'), ('a', 'DT'), ('blue', 'JJ'), ('eyes', 'NNS'), ('.', '.')]"
750,HIND3826538,Emma Watson has the blue eyes.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('has', 'VBZ'), ('the', 'DT'), ('blue', 'JJ'), ('eyes', 'NNS'), ('.', '.')]"
751,HIND3827842,Emma Watson is fair pretty.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('is', 'VBZ'), ('fair', 'JJ'), ('pretty', 'RB'), ('.', '.')]"
752,HIND3827842,Emma Watson is fair and pretty.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('is', 'VBZ'), ('fair', 'JJ'), ('and', 'CC'), ('pretty', 'JJ'), ('.', '.')]"
753,HIND3827842,Emma Watson has fair and pretty.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('has', 'VBZ'), ('fair', 'VBN'), ('and', 'CC'), ('pretty', 'RB'), ('.', '.')]"
754,HIND3827842,Emma Watson is dark and pretty.,2,"[('Emma', 'NNP'), ('Watson', 'NNP'), ('is', 'VBZ'), ('dark', 'JJ'), ('and', 'CC'), ('pretty', 'RB'), ('.', '.')]"
755,HIND3840134,Ear,3,"[('Ear', 'NN')]"
756,HIND3840134,Nose,3,"[('Nose', 'NN')]"
757,HIND3840134,Eye,3,"[('Eye', 'NN')]"
758,HIND3840134,Hand,3,"[('Hand', 'NN')]"
759,HIND3841416,Two eye,3,"[('Two', 'CD'), ('eye', 'NN')]"
760,HIND3841416,Eyelid,3,"[('Eyelid', 'NNS')]"
761,HIND3841416,Eyes,3,"[('Eyes', 'NNS')]"
762,HIND3841416,Eyebrows,3,"[('Eyebrows', 'NNS')]"
763,HIND3843848,Ears,1,"[('Ears', 'NNS')]"
764,HIND3843848,Legs,1,"[('Legs', 'NNS')]"
765,HIND3843848,Eyes,1,"[('Eyes', 'NNS')]"
766,HIND3843848,Hands,1,"[('Hands', 'NNS')]"
767,HIND3845050,I have two ears.,4,"[('I', 'PRP'), ('have', 'VBP'), ('two', 'CD'), ('ears', 'NNS'), ('.', '.')]"
768,HIND3845050,I have one eye.,4,"[('I', 'PRP'), ('have', 'VBP'), ('one', 'CD'), ('eye', 'NN'), ('.', '.')]"
769,HIND3845050,I don't have eyes.,4,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('have', 'VB'), ('eyes', 'NNS'), ('.', '.')]"
770,HIND3845050,I have two eyes.,4,"[('I', 'PRP'), ('have', 'VBP'), ('two', 'CD'), ('eyes', 'NNS'), ('.', '.')]"
771,HIND3846336,My eyes are big.,3,"[('My', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('big', 'JJ'), ('.', '.')]"
772,HIND3846336,My ears are small.,3,"[('My', 'PRP$'), ('ears', 'NNS'), ('are', 'VBP'), ('small', 'JJ'), ('.', '.')]"
773,HIND3846336,My ears are big.,3,"[('My', 'PRP$'), ('ears', 'NNS'), ('are', 'VBP'), ('big', 'JJ'), ('.', '.')]"
774,HIND3846336,My ears are fat.,3,"[('My', 'PRP$'), ('ears', 'NNS'), ('are', 'VBP'), ('fat', 'JJ'), ('.', '.')]"
775,HIND3847616,My eyes are very small.,1,"[('My', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('small', 'JJ'), ('.', '.')]"
776,HIND3847616,My ears are very small.,1,"[('My', 'PRP$'), ('ears', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('small', 'JJ'), ('.', '.')]"
777,HIND3847616,My ears are very big.,1,"[('My', 'PRP$'), ('ears', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('big', 'JJ'), ('.', '.')]"
778,HIND3847616,My eyes are very big.,1,"[('My', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('big', 'JJ'), ('.', '.')]"
779,HIND3855508,Palm,4,"[('Palm', 'NN')]"
780,HIND3855508,Leg,4,"[('Leg', 'NN')]"
781,HIND3855508,Elbow,4,"[('Elbow', 'NN')]"
782,HIND3855508,Hand,4,"[('Hand', 'NN')]"
783,HIND3858739,Knee,2,"[('Knee', 'NNP')]"
784,HIND3858739,Foot,2,"[('Foot', 'NN')]"
785,HIND3858739,Ankle,2,"[('Ankle', 'NN')]"
786,HIND3858739,Hand,2,"[('Hand', 'NN')]"
787,HIND3860338,My feets,2,"[('My', 'PRP$'), ('feets', 'NNS')]"
788,HIND3860338,My feet,2,"[('My', 'PRP$'), ('feet', 'NNS')]"
789,HIND3860338,My foots,2,"[('My', 'PRP$'), ('foots', 'NNS')]"
790,HIND3860338,My ankles,2,"[('My', 'PRP$'), ('ankles', 'NNS')]"
791,HIND3863844,Ears,4,"[('Ears', 'NNS')]"
792,HIND3863844,Feet,4,"[('Feet', 'NN')]"
793,HIND3863844,Wrist,4,"[('Wrist', 'NN')]"
794,HIND3863844,Legs,4,"[('Legs', 'NNS')]"
795,HIND3865390,Ear,4,"[('Ear', 'NN')]"
796,HIND3865390,Foot,4,"[('Foot', 'NN')]"
797,HIND3865390,Shoulder,4,"[('Shoulder', 'NN')]"
798,HIND3865390,Leg,4,"[('Leg', 'NN')]"
799,HIND3870766,Fingers,1,"[('Fingers', 'NNS')]"
800,HIND3870766,Legs,1,"[('Legs', 'NNS')]"
801,HIND3870766,Hands,1,"[('Hands', 'NNS')]"
802,HIND3870766,Nails,1,"[('Nails', 'NNS')]"
803,HIND3872761,Hand,4,"[('Hand', 'NN')]"
804,HIND3872761,Thumb,4,"[('Thumb', 'NN')]"
805,HIND3872761,Wrist,4,"[('Wrist', 'NN')]"
806,HIND3872761,Finger,4,"[('Finger', 'NN')]"
807,HIND3874018,Hand,2,"[('Hand', 'NN')]"
808,HIND3874018,Thumb,2,"[('Thumb', 'NN')]"
809,HIND3874018,Eye,2,"[('Eye', 'NN')]"
810,HIND3874018,Finger,2,"[('Finger', 'NN')]"
811,HIND3877092,My right hand has 4 fingers and 1 thumb.,1,"[('My', 'PRP$'), ('right', 'JJ'), ('hand', 'NN'), ('has', 'VBZ'), ('4', 'CD'), ('fingers', 'NNS'), ('and', 'CC'), ('1', 'CD'), ('thumb', 'NN'), ('.', '.')]"
812,HIND3877092,My left hand has 4 fingers and 1 thumb.,1,"[('My', 'PRP$'), ('left', 'JJ'), ('hand', 'NN'), ('has', 'VBZ'), ('4', 'CD'), ('fingers', 'NNS'), ('and', 'CC'), ('1', 'CD'), ('thumb', 'NN'), ('.', '.')]"
813,HIND3877092,My right hand has 4 thumbs and 1 finger.,1,"[('My', 'PRP$'), ('right', 'JJ'), ('hand', 'NN'), ('has', 'VBZ'), ('4', 'CD'), ('thumbs', 'NNS'), ('and', 'CC'), ('1', 'CD'), ('finger', 'NN'), ('.', '.')]"
814,HIND3877092,My right hand have 4 fingers and 1 thumb.,1,"[('My', 'PRP$'), ('right', 'JJ'), ('hand', 'NN'), ('have', 'VBP'), ('4', 'CD'), ('fingers', 'NNS'), ('and', 'CC'), ('1', 'CD'), ('thumb', 'NN'), ('.', '.')]"
815,HIND3878364,Her eyes are very pretty.,1,"[('Her', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('pretty', 'RB'), ('.', '.')]"
816,HIND3878364,Her fingers are very pretty.,1,"[('Her', 'PRP$'), ('fingers', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('pretty', 'RB'), ('.', '.')]"
817,HIND3878364,Her eye is very small.,1,"[('Her', 'PRP$'), ('eye', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('small', 'JJ'), ('.', '.')]"
818,HIND3878364,Her eyes are very big.,1,"[('Her', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('big', 'JJ'), ('.', '.')]"
819,HIND3879613,Hare,4,"[('Hare', 'NN')]"
820,HIND3879613,Here,4,"[('Here', 'RB')]"
821,HIND3879613,Heir,4,"[('Heir', 'NN')]"
822,HIND3879613,Hair,4,"[('Hair', 'NN')]"
823,HIND3880935,She has long legs.,3,"[('She', 'PRP'), ('has', 'VBZ'), ('long', 'RB'), ('legs', 'VBN'), ('.', '.')]"
824,HIND3880935,She has long hands.,3,"[('She', 'PRP'), ('has', 'VBZ'), ('long', 'RB'), ('hands', 'NNS'), ('.', '.')]"
825,HIND3880935,She has long hair.,3,"[('She', 'PRP'), ('has', 'VBZ'), ('long', 'RB'), ('hair', 'NN'), ('.', '.')]"
826,HIND3880935,She has long hairs.,3,"[('She', 'PRP'), ('has', 'VBZ'), ('long', 'RB'), ('hairs', 'NNS'), ('.', '.')]"
827,HIND3882175,She has black hairs.,3,"[('She', 'PRP'), ('has', 'VBZ'), ('black', 'JJ'), ('hairs', 'NNS'), ('.', '.')]"
828,HIND3882175,She have black hair.,3,"[('She', 'PRP'), ('have', 'VBP'), ('black', 'JJ'), ('hair', 'NN'), ('.', '.')]"
829,HIND3882175,She has black hair.,3,"[('She', 'PRP'), ('has', 'VBZ'), ('black', 'JJ'), ('hair', 'NN'), ('.', '.')]"
830,HIND3882175,She does not have hair.,3,"[('She', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('have', 'VB'), ('hair', 'NN'), ('.', '.')]"
831,HIND3883419,My fingers are very long.,1,"[('My', 'PRP$'), ('fingers', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('long', 'RB'), ('.', '.')]"
832,HIND3883419,My fingers are very short.,1,"[('My', 'PRP$'), ('fingers', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('short', 'JJ'), ('.', '.')]"
833,HIND3883419,My hair is very long.,1,"[('My', 'PRP$'), ('hair', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('long', 'RB'), ('.', '.')]"
834,HIND3883419,My hair is very short.,1,"[('My', 'PRP$'), ('hair', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('short', 'JJ'), ('.', '.')]"
835,HIND3885945,I have two hands.,1,"[('I', 'PRP'), ('have', 'VBP'), ('two', 'CD'), ('hands', 'NNS'), ('.', '.')]"
836,HIND3885945,I has two hands.,1,"[('I', 'PRP'), ('has', 'VBZ'), ('two', 'CD'), ('hands', 'NNS'), ('.', '.')]"
837,HIND3885945,I have two legs.,1,"[('I', 'PRP'), ('have', 'VBP'), ('two', 'CD'), ('legs', 'NNS'), ('.', '.')]"
838,HIND3885945,I have two hand.,1,"[('I', 'PRP'), ('have', 'VBP'), ('two', 'CD'), ('hand', 'NN'), ('.', '.')]"
839,HIND3887586,Cheek,2,"[('Cheek', 'NN')]"
840,HIND3887586,Face,2,"[('Face', 'NN')]"
841,HIND3887586,Eye,2,"[('Eye', 'NN')]"
842,HIND3887586,Hand,2,"[('Hand', 'NN')]"
843,HIND3889190,Jaw,2,"[('Jaw', 'NN')]"
844,HIND3889190,Teeth,2,"[('Teeth', 'NNS')]"
845,HIND3889190,Gums,2,"[('Gums', 'NNS')]"
846,HIND3889190,Tooths,2,"[('Tooths', 'NNS')]"
847,HIND3890457,Cheek,2,"[('Cheek', 'NN')]"
848,HIND3890457,Nose,2,"[('Nose', 'NN')]"
849,HIND3890457,Eye,2,"[('Eye', 'NN')]"
850,HIND3890457,Gums,2,"[('Gums', 'NNS')]"
851,HIND3893138,Nails,1,"[('Nails', 'NNS')]"
852,HIND3893138,Teeth,1,"[('Teeth', 'NNS')]"
853,HIND3893138,Eyes,1,"[('Eyes', 'NNS')]"
854,HIND3893138,Hair,1,"[('Hair', 'NN')]"
855,HIND3894384,Don't bite your nails.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('bite', 'VB'), ('your', 'PRP$'), ('nails', 'NNS'), ('.', '.')]"
856,HIND3894384,Don't eat your nails.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('eat', 'VB'), ('your', 'PRP$'), ('nails', 'NNS'), ('.', '.')]"
857,HIND3894384,Don't cut your nails.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('cut', 'VB'), ('your', 'PRP$'), ('nails', 'NNS'), ('.', '.')]"
858,HIND3894384,Don't bite your fingers.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('bite', 'VB'), ('your', 'PRP$'), ('fingers', 'NNS'), ('.', '.')]"
859,HIND3900529,Cheek,4,"[('Cheek', 'NN')]"
860,HIND3900529,Nose,4,"[('Nose', 'NN')]"
861,HIND3900529,Chin,4,"[('Chin', 'NN')]"
862,HIND3900529,Lips,4,"[('Lips', 'NNS')]"
863,HIND3901821,My nail are very long.,3,"[('My', 'PRP$'), ('nail', 'NN'), ('are', 'VBP'), ('very', 'RB'), ('long', 'RB'), ('.', '.')]"
864,HIND3901821,My hair is very long.,3,"[('My', 'PRP$'), ('hair', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('long', 'RB'), ('.', '.')]"
865,HIND3901821,My nails are very long.,3,"[('My', 'PRP$'), ('nails', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('long', 'RB'), ('.', '.')]"
866,HIND3901821,My nails are very short.,3,"[('My', 'PRP$'), ('nails', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('short', 'JJ'), ('.', '.')]"
867,HIND3903068,I have white teeth.,1,"[('I', 'PRP'), ('have', 'VBP'), ('white', 'JJ'), ('teeth', 'NNS'), ('.', '.')]"
868,HIND3903068,I have black teeth.,1,"[('I', 'PRP'), ('have', 'VBP'), ('black', 'JJ'), ('teeth', 'NNS'), ('.', '.')]"
869,HIND3903068,I have white tooths.,1,"[('I', 'PRP'), ('have', 'VBP'), ('white', 'JJ'), ('tooths', 'NNS'), ('.', '.')]"
870,HIND3903068,I don't have teeth.,1,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('have', 'VB'), ('teeth', 'NNS'), ('.', '.')]"
871,HIND3904626,Her lips are reds.,3,"[('Her', 'PRP$'), ('lips', 'NNS'), ('are', 'VBP'), ('reds', 'NNS'), ('.', '.')]"
872,HIND3904626,Her red lips.,3,"[('Her', 'PRP$'), ('red', 'JJ'), ('lips', 'NNS'), ('.', '.')]"
873,HIND3904626,Her lips are red.,3,"[('Her', 'PRP$'), ('lips', 'NNS'), ('are', 'VBP'), ('red', 'JJ'), ('.', '.')]"
874,HIND3904626,Her lip are red.,3,"[('Her', 'PRP$'), ('lip', 'NN'), ('are', 'VBP'), ('red', 'VBN'), ('.', '.')]"
875,HIND3905861,Leg,4,"[('Leg', 'NN')]"
876,HIND3905861,Foot,4,"[('Foot', 'NN')]"
877,HIND3905861,Hand,4,"[('Hand', 'NN')]"
878,HIND3905861,Knee,4,"[('Knee', 'NNP')]"
879,HIND3907096,My legs are very strong.,4,"[('My', 'PRP$'), ('legs', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('strong', 'JJ'), ('.', '.')]"
880,HIND3907096,My feet are very strong.,4,"[('My', 'PRP$'), ('feet', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('strong', 'JJ'), ('.', '.')]"
881,HIND3907096,My hands are very strong.,4,"[('My', 'PRP$'), ('hands', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('strong', 'JJ'), ('.', '.')]"
882,HIND3907096,My knees are very strong.,4,"[('My', 'PRP$'), ('knees', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('strong', 'JJ'), ('.', '.')]"
883,HIND3910638,Leg,3,"[('Leg', 'NN')]"
884,HIND3910638,Foot,3,"[('Foot', 'NN')]"
885,HIND3910638,Shoulder,3,"[('Shoulder', 'NN')]"
