Slide ID,Options,Correct ID
HIND6212829,"Her sister dances a lot, then she likes dancing.",3
HIND6212829,"Her sister dances a lot, because she likes dancing.",3
HIND6212829,"Her sister dances a lot, but she likes dancing.",3
HIND6222766,I hurt myself when I was trying to drive a car.,1
HIND6222766,I hurt himself when I was trying to drive a car.,1
HIND6222766,I hurt me when I was trying to drive a car.,1
HIND6222766,I hurt my when I was trying to drive a car.,1
HIND6224169,Tom cut myself while he was chopping onions.,2
HIND6224169,Tom cut himself while he was chopping onions.,2
HIND6224169,Tom cut him while he was chopping onions.,2
HIND6224169,Tom cut my while he was chopping onions.,2
HIND6225602,She is old enough to wash myself.,4
HIND6225602,She is old enough to wash her.,4
HIND6225602,She is old enough to wash himself.,4
HIND6225602,She is old enough to wash herself.,4
HIND6226932,We did not enjoy ourself at the party.,3
HIND6226932,We did not enjoy herself at the party.,3
HIND6226932,We did not enjoy ourselves at the party.,3
HIND6226932,We did not enjoy themselves at the party.,3
HIND6228248,You should control herself.,3
HIND6228248,You should control myself.,3
HIND6228248,You should control yourself.,3
HIND6228248,You should control themselves.,3
HIND6258776,It will be on your left.,1
HIND6258776,It will be in left.,1
HIND6258776,It will be beyond left.,1
HIND6258776,It will be across left.,1
HIND6260127,That house is left the police station and the gas station.,4
HIND6260127,That house is right the police station and the gas station.,4
HIND6260127,That house is center the police station and the gas station.,4
HIND6260127,That house is between the police station and the gas station.,4
HIND6262019,Ram is standing next to Seeta.,1
HIND6262019,Ram is standing between Seeta.,1
HIND6262019,Ram is standing on the Seeta.,1
HIND6262019,Ram is standing nearly to Seeta.,1
HIND6263344,"After you cross the supermarket, turn left.",1
HIND6263344,"After you cross the supermarket, go next.",1
HIND6263344,"After you cross the supermarket, take next.",1
HIND6263344,"After you cross the supermarket, left turn.",1
HIND6264570,Crossword store is on the second floor. It's from the left.,1
HIND6264570,Crossword store is on the second floor. It's in to the left.,1
HIND6264570,Crossword store is on the second floor. It's at left.,1
HIND6264570,Crossword store is on the second floor. It's on the left.,1
HIND6286165,"May I am speak to Neha, please?",3
HIND6286165,"I may speak to Neha, please?",3
HIND6286165,"May I speak to Neha, please?",3
HIND6286165,"Am I speak to Neha, please?",3
HIND6291778,Who calling?,3
HIND6291778,Whose calling?,3
HIND6291778,Who's calling?,3
HIND6291778,Whom calling?,3
HIND6304713,Can you call me after time?.,4
HIND6304713,Can you call to me after some time?.,4
HIND6304713,Can you call me after sometimes?.,4
HIND6304713,Can you call me after some time?.,4
HIND6308436,Can I call you back after some time?,1
HIND6308436,Can I call back to you after some time?,1
HIND6308436,Can I do a call back after some time?,1
HIND6308436,Can I will call you back after some time?,1
HIND6316568,We are going to bed.,1
HIND6316568,We are go to bed.,1
HIND6316568,We are goes to bed.,1
HIND6316568,We are will go to bed.,1
HIND6318998,My sister will going to graduate in June.,3
HIND6318998,My sister going to graduate in June.,3
HIND6318998,My sister is going to graduate in June.,3
HIND6318998,My sister are going to graduate in June.,3
HIND6320490,We come from New York next week.,3
HIND6320490,We will coming from New York next week.,3
HIND6320490,We are coming from New York next week.,3
HIND6320490,We are come from New York next week.,3
HIND6321844,We will see you soon.,1
HIND6321844,We do see you soon.,1
HIND6321844,We seeing you soon.,1
HIND6321844,We are see you soon.,1
HIND6323688,I going to stop smoking.,2
HIND6323688,I am going to stop smoking.,2
HIND6323688,I will going to stop smoking.,2
HIND6323688,I will go to stop smoking.,2
HIND6351223,Whom Aishwarya's husband?,3
HIND6351223,Whose Aishwarya's husband?,3
HIND6351223,Who's Aishwarya's husband?,3
HIND6351223,,3
HIND6377699,I am not feel well.,3
HIND6377699,I am don't feel well.,3
HIND6377699,I am not feeling well.,3
HIND6377699,,3
HIND6391569,Hope you are get better soon.,3
HIND6391569,Hope you are got better soon.,3
HIND6391569,Hope you get better soon.,3
HIND6391569,,3
HIND6392790,Sorry for hear that.,2
HIND6392790,Sorry to hear that.,2
HIND6392790,Sorry hearing to that.,2
HIND6392790,Sorry to listen that.,2
HIND6413574,You're getting engaged? That is wonderful news.,1
HIND6413574,You're getting engaged? That wonderful news.,1
HIND6413574,You're getting engaged? That are wonderful news.,1
HIND6413574,You're getting engaged? That is wonderfully news.,1
HIND6428988,Are we flying to London?,1
HIND6428988,Do we flying to London?,1
HIND6428988,Are we fly to London?,1
HIND6428988,Is we flying to London?,1
HIND6430283,I am not plan to go outside.,4
HIND6430283,I do not planning to go outside.,4
HIND6430283,I are not planning to go outside.,4
HIND6430283,I am not planning to go outside.,4
HIND6431492,We are not waiting for them to come outside.,1
HIND6431492,We not waiting for them to come outside.,1
HIND6431492,We don't waiting for them to come outside.,1
HIND6431492,We not doing wait for them to come outside.,1
HIND6433635,Does they cook for us?,4
HIND6433635,Will they cooking for us?,4
HIND6433635,Do they cooking for us?,4
HIND6433635,Are they cooking for us?,4
HIND6434857,He is not working at the moment.,1
HIND6434857,He is not work at the moment.,1
HIND6434857,He don't work at the moment.,1
HIND6434857,He does not working at the moment.,1
HIND6463576,It is rains.,3
HIND6463576,It is rained.,3
HIND6463576,It is going to rain.,3
HIND6463576,It is going to raining.,3
HIND6464803,What will you doing tomorrow evening?,4
HIND6464803,What is you doing tomorrow evening?,4
HIND6464803,What can you doing tomorrow evening?,4
HIND6464803,What are you doing tomorrow evening?,4
HIND6466376,Neha will going to marry Sachin.,3
HIND6466376,Neha has go to marry Sachin.,3
HIND6466376,Neha is going to marry Sachin.,3
HIND6466376,Neha is go to marry Sachin.,3
HIND6467598,I will going to visit my aunt on Sunday.,2
HIND6467598,I am going to visit my aunt on Sunday.,2
HIND6467598,I go to visit my aunt on Sunday.,2
HIND6467598,I am go to visit my aunt on Sunday.,2
HIND6483293,I am write to enquire about a job opening,2
HIND6483293,I am writing to enquire about a job opening,2
HIND6483293,I am write to enquiring about a job opening,2
HIND6483293,,2
HIND6487859,Thank you for contacting to us.,3
HIND6487859,Thank you to contact us.,3
HIND6487859,Thank you for contacting us.,3
HIND6487859,Thank you for contacting we.,3
HIND6492973,Sorry for the delay response.,3
HIND6492973,Sorry for the with delay response.,3
HIND6492973,Sorry for the delayed response.,3
HIND6492973,Sorry from the delayed response.,3
HIND6501242,Sorry for the delay in getting back to you.,1
HIND6501242,Sorry for a delay in getting back to you.,1
HIND6501242,Sorry to the delay in getting back to you.,1
HIND6501242,,1
HIND6502557,My apologize for the delay in getting back to you.,2
HIND6502557,My apologies for the delay in getting back to you.,2
HIND6502557,My apologys for the delay in getting back to you.,2
HIND6502557,,2
HIND6525902,I am grateful if you would grant me a leave.,2
HIND6525902,I would be grateful if you would grant me a leave.,2
HIND6525902,I would be greatful if you would grant me a leave.,2
HIND6525902,,2
HIND6535020,I have go to my village because of an emergency situation.,2
HIND6535020,I have to go to my village because of an emergency situation.,2
HIND6535020,I have go my village because of an emergency situation.,2
HIND6535020,,2
HIND6554785,Go some rice for dinner.,2
HIND6554785,Get some rice for dinner.,2
HIND6554785,Gets some rice for dinner.,2
HIND6554785,to have some rice for dinner.,2
HIND6556238,Would you like to gets something?,3
HIND6556238,Would you like to go something?,3
HIND6556238,Would you like to have something?,3
HIND6556238,Would you like to come something?,3
HIND6559241,I will go something for you.,2
HIND6559241,I will get something for you.,2
HIND6559241,I will have something for you.,2
HIND6559241,I will gets something for you.,2
HIND6571309,I was born on 1982.,3
HIND6571309,I was born at 1982.,3
HIND6571309,I was born in 1982.,3
HIND6571309,,3
HIND6577677,It snows in winters.,1
HIND6577677,It snows at winters.,1
HIND6577677,It snows on winters.,1
HIND6577677,,1
HIND6580536,She meets me in lunchtime every day.,3
HIND6580536,She meets me on lunchtime every day.,3
HIND6580536,She meets me at lunchtime every day.,3
HIND6580536,,3
HIND6581753,"In Kashmir, it often snows on December.",3
HIND6581753,"In Kashmir, it often snows at December.",3
HIND6581753,"In Kashmir, it often snows in December.",3
HIND6581753,,3
HIND6583032,The shop closes at midnight.,1
HIND6583032,The shop closes in midnight.,1
HIND6583032,The shop closes on midnight.,1
HIND6583032,,1
HIND6584482,Do you think we will be able to go to Mars in the future?,1
HIND6584482,Do you think we will be able to go to Mars on the future?,1
HIND6584482,Do you think we will be able to go to Mars at the future?,1
HIND6584482,,1
HIND6589774,I went to the Red Fort in Independence day.,3
HIND6589774,I went to the Red Fort at Independence day.,3
HIND6589774,I went to the Red Fort on Independence day.,3
HIND6589774,,3
HIND6591455,My wife baked a cake for me at my birthday.,2
HIND6591455,My wife baked a cake for me on my birthday.,2
HIND6591455,My wife baked a cake for me in my birthday.,2
HIND6591455,,2
HIND6592755,He goes to the temple on sunrise.,3
HIND6592755,He goes to the temple in sunrise.,3
HIND6592755,He goes to the temple at sunrise.,3
HIND6592755,,3
HIND6595452,I got late for work in this morning.,2
HIND6595452,I got late for work this morning.,2
HIND6595452,I got late for work at this morning.,2
HIND6595452,I got late for work on this morning.,2
HIND6596970,I am going to Delhi in next Tuesday.,2
HIND6596970,I am going to Delhi next Tuesday.,2
HIND6596970,I am going to Delhi at next Tuesday.,2
HIND6596970,,2
HIND6607731,You can buy shoes at the corner shop.,1
HIND6607731,You can buy shoes on the corner shop.,1
HIND6607731,You can buy shoes to the corner shop.,1
HIND6607731,,1
HIND6608937,Don't forget to send a postcard on the neighbours.,4
HIND6608937,Don't forget to send a postcard at the neighbours.,4
HIND6608937,Don't forget to send a postcard in the neighbours.,4
HIND6608937,Don't forget to send a postcard to the neighbours.,4
HIND6610989,Do you usually walk at college?,3
HIND6610989,Do you usually walk in college?,3
HIND6610989,Do you usually walk to college?,3
HIND6610989,Do you usually walk on college?,3
HIND6612631,Raman was staying at his uncle's place.,1
HIND6612631,Raman was staying to his uncle's place.,1
HIND6612631,Raman was staying on his uncle's place.,1
HIND6612631,,1
HIND6613921,There was a table to the room.,2
HIND6613921,There was a table in the room.,2
HIND6613921,There was a table for the room.,2
HIND6613921,There was a table at the room.,2
HIND6632671,"I can't speak Spanish, and I can speak English.",2
HIND6632671,"I can't speak Spanish, but I can speak English.",2
HIND6632671,"I can't speak Spanish, or I can speak English.",2
HIND6632671,"I can't speak Spanish, so I can speak English.",2
HIND6633891,I have got 2 brothers and 2 sisters.,1
HIND6633891,I have got 2 brothers but 2 sisters.,1
HIND6633891,I have got 2 brothers or 2 sisters.,1
HIND6633891,I have got 2 brothers so 2 sisters.,1
HIND6635146,Are you married? and are you single?,3
HIND6635146,Are you married? but are you single?,3
HIND6635146,Are you married? or are you single?,3
HIND6635146,Are you married? so are you single?,3
HIND6636809,I enjoy watching T.V. and listening to music.,1
HIND6636809,I enjoy watching T.V. but listening to music.,1
HIND6636809,I enjoy watching T.V. or listening to music.,1
HIND6636809,I enjoy watching T.V. so listening to music.,1
HIND6638211,Are you right handed and left handed?,3
HIND6638211,Are you right handed but left handed?,3
HIND6638211,Are you right handed or left handed?,3
HIND6638211,Are you right handed so left handed?,3
HIND6648501,They have a big garden and often invite friends for parties.,1
HIND6648501,They have a big garden but often invite friends for parties.,1
HIND6648501,They have a big garden if often invite friends for parties.,1
HIND6648501,They have a big garden too often invite friends for parties.,1
HIND6649784,Wash the utensils first as well then use them.,3
HIND6649784,Wash the utensils first too then use them.,3
HIND6649784,Wash the utensils first and then use them.,3
HIND6649784,Wash the utensils first but then use them.,3
HIND6653364,I can play the piano and sing and.,4
HIND6653364,I can play the piano and sing if.,4
HIND6653364,I can play the piano and sing but.,4
HIND6653364,I can play the piano and sing as well.,4
HIND6656698,A: I want to go to the party B: Me if!,2
HIND6656698,A: I want to go to the party B: Me too!,2
HIND6656698,A: I want to go to the party B: Me and!,2
HIND6656698,A: I want to go to the party B: Me but!,2
HIND6658029,They will book the hotel and but provide the catering.,3
HIND6658029,They will book the hotel and as well provide the catering.,3
HIND6658029,They will book the hotel and also provide the catering.,3
HIND6658029,They will book the hotel and too provide the catering.,3
HIND6678716,Would you like some help?,1
HIND6678716,Can you like some help?,1
HIND6678716,Are you like some help?,1
HIND6678716,Do you like some help?,1
HIND6680292,May you like me to do something?,4
HIND6680292,Could you like me to do something?,4
HIND6680292,Can you like me to do something?,4
HIND6680292,Would you like me to do something?,4
HIND6683387,I do help you carry that stuff.,2
HIND6683387,I will help you carry that stuff.,2
HIND6683387,I does help you carry that stuff.,2
HIND6683387,I helps you carry that stuff.,2
HIND6686078,Are you like me to help you in preparing the salad?,2
HIND6686078,Would you like me to help you in preparing the salad?,2
HIND6686078,You are like me to help you in preparing the salad?,2
HIND6686078,Does you like me to help you in preparing the salad?,2
HIND6706147,He was diagnosed with a cancer.,4
HIND6706147,He was diagnosed with an cancer.,4
HIND6706147,He was diagnosed with the cancer.,4
HIND6706147,He was diagnosed with cancer.,4
HIND6707489,I have bought a new house in India.,1
HIND6707489,I have bought an new house in India.,1
HIND6707489,I have bought the new house in India.,1
HIND6707489,I have bought new house in India.,1
HIND6709218,Ram is a Engineer.,2
HIND6709218,Ram is an Engineer.,2
HIND6709218,Ram is the Engineer.,2
HIND6709218,Ram is Engineer.,2
HIND6720452,There was an old lady. A lady waved at me.,3
HIND6720452,There was an old lady. An lady waved at me.,3
HIND6720452,There was an old lady. The lady waved at me.,3
HIND6720452,There was an old lady. Lady waved at me.,3
HIND6729765,A poor are helpless.,2
HIND6729765,The poor are helpless.,2
HIND6729765,An poor are helpless.,2
HIND6729765,Poor are helpless.,2
HIND6733690,Ram knows how to play a piano.,4
HIND6733690,Ram knows how to play an piano.,4
HIND6733690,Ram knows how to play piano.,4
HIND6733690,Ram knows how to play the piano.,4
HIND6737951,Marriott hotel is the most expensive hotel in the city.,4
HIND6737951,An Marriott hotel is the most expensive hotel in the city.,4
HIND6737951,A Marriott hotel is the most expensive hotel in the city.,4
HIND6737951,The Marriott hotel is the most expensive hotel in the city.,4
HIND6741486,She is a Chinese.,4
HIND6741486,She is an Chinese.,4
HIND6741486,She is the Chinese.,4
HIND6741486,She is Chinese.,4
HIND6745900,She speaks fluent a Chinese.,4
HIND6745900,She speaks fluent an Chinese.,4
HIND6745900,She speaks fluent the Chinese.,4
HIND6745900,She speaks fluent Chinese.,4
HIND6750579,"If the traffic lights does red, you must stop.",2
HIND6750579,"If the traffic lights are red, you must stop.",2
HIND6750579,"If the traffic lights were red, you must stop.",2
HIND6750579,,2
HIND6752371,"If you want to withdraw money, go to the bank.",1
HIND6752371,"If you wants to withdraw money, go to the bank.",1
HIND6752371,"If you wanted to withdraw money, go to the bank.",1
HIND6752371,"If you do want to withdraw money, go to the bank.",1
HIND6757249,"When you get a promotion, your salary go up.",2
HIND6757249,"When you get a promotion, your salary goes up.",2
HIND6757249,"When you get a promotion, your salary going up.",2
HIND6757249,"When you get a promotion, your salary went up.",2
HIND6758703,"If you lose your credit card, you must call the bank immediately.",1
HIND6758703,"If you lose your credit card, you should called the bank immediately.",1
HIND6758703,"If you lose your credit card, you called the bank immediately.",1
HIND6758703,"If you lose your credit card, you are call the bank immediately.",1
HIND6760025,"When it rained, the roads get slippery.",3
HIND6760025,"When it rain, the roads get slippery.",3
HIND6760025,"When it rains, the roads get slippery.",3
HIND6760025,"When it raining, the roads get slippery.",3
HIND6761237,"If you don't water plants, they die.",1
HIND6761237,"If you do water plants, they die.",1
HIND6761237,"If you not water plants, they die.",1
HIND6761237,"If you don't watering plants, they die.",1
HIND6762541,I got out of breath when I run fast.,3
HIND6762541,I gets out of breath when I run fast.,3
HIND6762541,I get out of breath when I run fast.,3
HIND6762541,I getting out of breath when I run fast.,3
HIND6781044,He is studying overnight.,2
HIND6781044,He is studying right now.,2
HIND6781044,He is studying yesterday.,2
HIND6781044,He is studying right.,2
HIND6782278,I am not going to sleep tonight.,1
HIND6782278,I am not going to sleep yesterday.,1
HIND6782278,I am not going to sleep yesterday night.,1
HIND6782278,I am not going to sleep just.,1
HIND6783605,"Ago, the situation got worse.",3
HIND6783605,"Tomorrow, the situation got worse.",3
HIND6783605,"Overnight, the situation got worse.",3
HIND6783605,,3
HIND6784985,I am afraid Ram have just left.,3
HIND6784985,I am afraid Ram is just left.,3
HIND6784985,I am afraid Ram has just left.,3
HIND6784985,I am afraid Ram will just left.,3
HIND6786210,I can't help you just.,2
HIND6786210,I can't help you right now.,2
HIND6786210,I can't help you yesterday.,2
HIND6786210,I can't help you overnight.,2
HIND6799100,Do you like fruits?,1
HIND6799100,Does you like fruits?,1
HIND6799100,Is you like fruits?,1
HIND6799100,Are you like fruits?,1
HIND6800345,Do he know me?,2
HIND6800345,Does he know me?,2
HIND6800345,Are he know me?,2
HIND6800345,Were he know me?,2
HIND6801759,We do not go anywhere yesterday.,4
HIND6801759,We does not go anywhere yesterday.,4
HIND6801759,We were not go anywhere yesterday.,4
HIND6801759,We did not go anywhere yesterday.,4
HIND6803877,You aren't trust me.,2
HIND6803877,You don't trust me.,2
HIND6803877,You does trust me.,2
HIND6803877,You doesn't trust me.,2
HIND6806346,She not dance well.,4
HIND6806346,She don't dance well.,4
HIND6806346,She isn't dance well.,4
HIND6806346,She doesn't dance well.,4
HIND6808074,Did you come to my place last night?,1
HIND6808074,Do you come to my place last night?,1
HIND6808074,Don't you come to my place last night?,1
HIND6808074,Does you come to my place last night?,1
HIND6809716,Do she write poems?,3
HIND6809716,Don't she write poems?,3
HIND6809716,Does she write poems?,3
HIND6809716,Is she write poems?,3
HIND6811388,I don't see him last night.,3
HIND6811388,I doesn't see him last night.,3
HIND6811388,I didn't see him last night.,3
HIND6811388,I do see him last night.,3
HIND6813074,I don't like movies but Ram do.,3
HIND6813074,I don't like movies but Ram don't.,3
HIND6813074,I don't like movies but Ram does.,3
HIND6813074,I don't like movies but Ram doesn't.,3
HIND6814541,She does like the food yesterday.,4
HIND6814541,She doesn't like the food yesterday.,4
HIND6814541,She are not like the food yesterday.,4
HIND6814541,She didn't like the food yesterday.,4
HIND6816056,Neha likes to play Tennis but I do.,2
HIND6816056,Neha likes to play Tennis but I don't.,2
HIND6816056,Neha likes to play Tennis but I does.,2
HIND6816056,Neha likes to play Tennis but I doesn't.,2
HIND6817487,I don't do my homework in the evening.,1
HIND6817487,I doesn't do my homework in the evening.,1
HIND6817487,I do do my homework in the evening.,1
HIND6817487,I does do my homework in the evening.,1
HIND6818863,Does you like Rugby?,3
HIND6818863,Doesn't you like Rugby?,3
HIND6818863,Do you like Rugby?,3
HIND6818863,Did not you like Rugby?,3
HIND6820193,When did you get up this morning?,1
HIND6820193,When do you get up this morning?,1
HIND6820193,When does you get up this morning?,1
HIND6820193,When don't you get up this morning?,1
HIND6821785,Doesn't sing under the shower.,2
HIND6821785,Don't sing under the shower.,2
HIND6821785,Didn't sing under the shower.,2
HIND6821785,Doesn't do sing under the shower.,2
HIND6825877,I am borned in India.,3
HIND6825877,I am born in India.,3
HIND6825877,I was born in India.,3
HIND6825877,I is born in India.,3
HIND6830582,I am 28 years old when I moved to Delhi.,2
HIND6830582,I was 28 years old when I moved to Delhi.,2
HIND6830582,I are 28 years old when I moved to Delhi.,2
HIND6830582,I have 28 years old when I moved to Delhi.,2
HIND6833185,I moved to Delhi in 1996.,1
HIND6833185,I am move to Delhi in 1996.,1
HIND6833185,I was move to Delhi in 1996.,1
HIND6833185,I did moved to Delhi in 1996.,1
HIND6835985,Where do you living now?,3
HIND6835985,Where is you live now?,3
HIND6835985,Where do you live now?,3
HIND6835985,Where are you live now?,3
HIND6840128,I have been living in Delhi for 1996.,2
HIND6840128,I have been living in Delhi since 1996.,2
HIND6840128,I have been living in Delhi till 1996.,2
HIND6840128,,2
HIND6846074,How old are you when you moved to Mumbai ?,2
HIND6846074,How old were you when you moved to Mumbai ?,2
HIND6846074,How old did you when you moved to Mumbai ?,2
HIND6846074,How old is you when you moved to Mumbai ?,2
HIND6848104,I lived in Delhi since two years.,2
HIND6848104,I lived in Delhi for two years.,2
HIND6848104,,2
HIND6848104,,2
HIND6849775,I have been living in Mumbai for 2010.,2
HIND6849775,I have been living in Mumbai since 2010.,2
HIND6849775,I have been living in Mumbai to 2010.,2
HIND6849775,,2
HIND6851195,How long did you live in Mumbai for?,1
HIND6851195,How long did you lived in Mumbai for?,1
HIND6851195,How long did you living in Mumbai for?,1
HIND6851195,How long did you lives in Mumbai for?,1
HIND6852860,I have been working for 2001.,2
HIND6852860,I have been working since 2001.,2
HIND6852860,I have been working till 2001.,2
HIND6852860,,2
HIND6860149,I am many excited about my gift.,2
HIND6860149,I am very excited about my gift.,2
HIND6860149,I am a few excited about my gift.,2
HIND6860149,I am so really excited about my gift.,2
HIND6862852,I am really excited about the project.,1
HIND6862852,I am many excited about the project.,1
HIND6862852,I am few excited about the project.,1
HIND6862852,I am so really excited about the project.,1
HIND6869583,The snacks are incredibly. Really crisp and tasty!,2
HIND6869583,The snacks are superb. Really crisp and tasty!,2
HIND6869583,The snacks are bad. Really crisp and tasty!,2
HIND6869583,The snacks are horrible. Really crisp and tasty!,2
HIND6871655,The food in that restaurant is fantastic.,1
HIND6871655,The food in that restaurant is fantastically.,1
HIND6871655,The food in that restaurant is awesomely.,1
HIND6871655,The food in that restaurant is amazingly.,1
HIND6872953,Look at this showpiece. It's incredibly.,2
HIND6872953,Look at this showpiece. It's incredible.,2
HIND6872953,Look at this showpiece. It's awesomely.,2
HIND6872953,Look at this showpiece. It's amazingly.,2
HIND6880752,I am very happy for you.,1
HIND6880752,I am many happy for you.,1
HIND6880752,I am very happiness for you.,1
HIND6880752,I am very happy to you.,1
HIND6891932,"Well, I don't think I agree with you on this.",1
HIND6891932,"Well, I din't think I agree with you on this.",1
HIND6891932,"Well, I does think I agree with you on this.",1
HIND6891932,"Well, I don't thinks I agree with you on this.",1
HIND6896956,The washroom is clean by the maid everyday.,2
HIND6896956,The washroom is cleaned by the maid everyday.,2
HIND6896956,The washroom is cleaning by the maid everyday.,2
HIND6896956,The washroom cleans by the maid everyday.,2
HIND6898841,His work are known by every one at the office.,3
HIND6898841,His work is know by every one at the office.,3
HIND6898841,His work is known by every one at the office.,3
HIND6898841,His work knows by every one at the office.,3
HIND6922132,Paper is make from wood.,4
HIND6922132,Paper makes from wood.,4
HIND6922132,Paper are make from wood.,4
HIND6922132,Paper is made from wood.,4
HIND6924202,These cars are make in Japan.,3
HIND6924202,These cars is made in Japan.,3
HIND6924202,These cars are made in Japan.,3
HIND6924202,These cars is make in Japan.,3
HIND6943525,The train leaves in one hour. I am scared there is few time left to pack.,2
HIND6943525,The train leaves in one hour. I am scared there is little time left to pack.,2
HIND6943525,The train leaves in one hour. I am scared there is a little time left to pack.,2
HIND6943525,The train leaves in one hour. I am scared there is many time left to pack.,2
HIND6947703,They say few knowledge is a dangerous thing.,2
HIND6947703,They say little knowledge is a dangerous thing.,2
HIND6947703,They say a little knowledge is a dangerous thing.,2
HIND6947703,They say many knowledge is a dangerous thing.,2
HIND6948915,It's good that she drinks many green tea every day.,3
HIND6948915,It's good that she drinks little green tea every day.,3
HIND6948915,It's good that she drinks a little green tea every day.,3
HIND6948915,It's good that she drinks few green tea every day.,3
HIND6950482,She can't make coffee as there is many sugar left.,3
HIND6950482,She can't make coffee as there is a little sugar left.,3
HIND6950482,She can't make coffee as there is little sugar left.,3
HIND6950482,She can't make coffee as there is few sugar left.,3
HIND6951731,"I gave a little milk to my dog, so he is happy now.",1
HIND6951731,"I gave many milk to my dog, so he is happy now.",1
HIND6951731,"I gave few milk to my dog, so he is happy now.",1
HIND6951731,"I gave a few milk to my dog, so he is happy now.",1
HIND6953264,She can make one cup of tea. There's few sugar left.,2
HIND6953264,She can make one cup of tea. There's a little sugar left.,2
HIND6953264,She can make one cup of tea. There's a few sugar left.,2
HIND6953264,She can make one cup of tea. There's little sugar left.,2
HIND6957501,"There are a lot of movies I like, but a little that I would see again",2
HIND6957501,"There are a lot of movies I like, but few that I would see again",2
HIND6957501,"There are a lot of movies I like, but little that I would see again",2
HIND6957501,,2
HIND6961036,We can appoint her. She has many experience in management.,3
HIND6961036,We can appoint her. She has little experience in management.,3
HIND6961036,We can appoint her. She has a little experience in management.,3
HIND6961036,We can appoint her. She has few experience in management.,3
HIND6963326,They have got little positions open - you should apply,3
HIND6963326,They have got a little positions open - you should apply,3
HIND6963326,They have got a few positions open - you should apply,3
HIND6963326,They have got much positions open - you should apply,3
HIND6964685,"He knows many English, which is enough to manage with.",4
HIND6964685,"He knows a few English, which is enough to manage with.",4
HIND6964685,"He knows few English, which is enough to manage with.",4
HIND6964685,"He knows a little English, which is enough to manage with.",4
HIND6968224,I need to ask little questions.,2
HIND6968224,I need to ask a few questions.,2
HIND6968224,I need to ask a little questions.,2
HIND6968224,I need to ask much questions.,2
HIND6980477,He is very rich. He's got a little money.,4
HIND6980477,He is very rich. He's got a few money.,4
HIND6980477,He is very rich. He's got too many money.,4
HIND6980477,He is very rich. He's got a lot of money.,4
HIND6981761,I can't go out this evening. I've got a little things to do.,2
HIND6981761,I can't go out this evening. I've got too many things to do.,2
HIND6981761,I can't go out this evening. I've got too much things to do.,2
HIND6981761,,2
HIND6983051,I can't drink this coffee. There's too much sugar in it.,1
HIND6983051,I can't drink this coffee. There's too many sugar in it.,1
HIND6983051,I can't drink this coffee. There's enough sugar in it.,1
HIND6983051,I can't drink this coffee. There's a few sugar in it.,1
HIND6984562,We can't all get into the car. There isn't too many space.,2
HIND6984562,We can't all get into the car. There isn't enough space.,2
HIND6984562,We can't all get into the car. There isn't a few space.,2
HIND6984562,,2
HIND6987909,He is happy. He has got a little friends in this town.,2
HIND6987909,He is happy. He has got many friends in this town.,2
HIND6987909,He is happy. He has got little friends in this town.,2
HIND6987909,He is happy. He has got much friends in this town.,2
HIND6989212,The hall is almost full. There aren't too many seats left.,1
HIND6989212,The hall is almost full. There aren't too much seats left.,1
HIND6989212,The hall is almost full. There aren't a little seats left.,1
HIND6989212,,1
HIND6990930,"Delhi is very crowded, there are a little people.",2
HIND6990930,"Delhi is very crowded, there are too many people.",2
HIND6990930,"Delhi is very crowded, there are too much people.",2
HIND6990930,,2
HIND6992168,My city has too much traffic.,1
HIND6992168,My city has few traffic.,1
HIND6992168,My city has too many traffic.,1
HIND6992168,My city has a few traffic.,1
HIND6993944,Priya is always at home. She doesn't go out a lot of.,3
HIND6993944,Priya is always at home. She doesn't go out too many.,3
HIND6993944,Priya is always at home. She doesn't go out enough.,3
HIND6993944,Priya is always at home. She doesn't go out a little.,3
HIND6997332,"I don't have a little reports to do today, so I should be home early.",3
HIND6997332,"I don't have a few reports to do today, so I should be home early.",3
HIND6997332,"I don't have a lot of reports to do today, so I should be home early.",3
HIND6997332,"I don't have too much reports to do today, so I should be home early.",3
HIND6998552,Neha was sad so she ate a lots of icecream today.,3
HIND6998552,Neha was sad so she ate a few icecream today.,3
HIND6998552,Neha was sad so she ate a lot of icecream today.,3
HIND6998552,,3
HIND6999764,She is popular. She's got a lot of friends.,1
HIND6999764,She is popular. She's got too much friends.,1
HIND6999764,She is popular. She's got a little friends.,1
HIND6999764,She is popular. She's got a few friends.,1
HIND7001312,We have a little time before the teacher leaves.,1
HIND7001312,We have a few time before the teacher leaves.,1
HIND7001312,We have too many time before the teacher leaves.,1
HIND7001312,We have many time before the teacher leaves.,1
HIND7004109,There are much shops near the school.,3
HIND7004109,There are little shops near the school.,3
HIND7004109,There are a few shops near the school.,3
HIND7004109,There are too much shops near the school.,3
HIND7005347,Although it's a bank holiday a few offices are open.,1
HIND7005347,Although it's a bank holiday a little offices are open.,1
HIND7005347,Although it's a bank holiday too much offices are open.,1
HIND7005347,Although it's a bank holiday much offices are open.,1
HIND7008000,The uncle Jim visited us yesterday.,4
HIND7008000,A uncle Jim visited us yesterday.,4
HIND7008000,An uncle Jim visited us yesterday.,4
HIND7008000,Uncle Jim visited us yesterday.,4
HIND7009823,Where is A Sachin?,3
HIND7009823,Where is An Sachin?,3
HIND7009823,Where is Sachin?,3
HIND7009823,Where is The Sachin?,3
HIND7012360,The British speak a English.,2
