HIND9208785,Both of them are of Indian descent.,1
HIND9208785,Both of them are of Indian descendant.,1
HIND9208785,Both of them are on Indian decent.,1
HIND9212405,They were borne & raised in Britain.,1
HIND9212405,They were borned & raised in Britain.,1
HIND9212405,They were born & raised in Britain.,1
HIND9212405,They were born & raise in Britain.,1
HIND9214567,Raj and Simran met each other on a month long trip to Europe.,1
HIND9214567,Raj and Simran meet each other on a month long trip to Europe.,1
HIND9214567,Raj and Simran are meeting each other on a month long trip to Europe.,1
HIND9214567,Raj and Simran have met each other on a month long trip to Europe.,1
HIND9218753,It was her father who had promised his friend.,1
HIND9218753,It was her father who is promised his friend.,1
HIND9218753,It was her father whose promised his friend.,1
HIND9218753,It was her father who will promise his friend.,1
HIND9221200,Simran returns to India to get married to her childhood fiance,1
HIND9221200,Simran is returning to India to get married to her childhood fiance,1
HIND9221200,Simran are returning to India to get married to her childhood fiance,1
HIND9221200,Simran is returns to India to get married to her childhood fiance,1
HIND9223247,Raj leaves for India to claim his lady love.,1
HIND9223247,Raj leaves for India to claiming his lady love.,1
HIND9223247,Raj leaves for India to claims his lady love.,1
HIND9223247,Raj leaves for India to claimed his lady love.,1
HIND9233284,Raj prepares to leave.,1
HIND9233284,Raj is prepared to leave.,1
HIND9233284,Raj has to leave.,1
HIND9233284,Raj should leave.,1
HIND9605393,This is the happiest day of his life.,1
HIND9605393,This is the happyest day of his life.,1
HIND9605393,This is the most happy day of his life.,1
HIND9605393,This is most happy day of his life.,1
HIND9613370,The simple,1
HIND9613370,The simplest,1
HIND9613370,The simpleest,1
HIND9613370,The simpllest,1
HIND9615320,The easier,1
HIND9615320,The easyest,1
HIND9615320,The easiest,1
HIND9615320,The most easy,1
HIND9244744,Who is the director of this movie?,1
HIND9244744,Who is the direction of this movie?,1
HIND9244744,Who is the direct of this movie?,1
HIND9244744,Who is the directs of this movie?,1
HIND9271354,"I has just finished my work, so I am very tired right now.",1
HIND9271354,"I have just finished my work, so I am very tire right now.",1
HIND9271354,"I have just finish my work, so I am very tired right now.",1
HIND9271354,"I have just finished my work, so I am very tired right now.",1
HIND9275031,"When I called her up, she had sleep.",1
HIND9275031,"When I called her up, she had slept.",1
HIND9275031,"When I call her up, she had slept.",1
HIND9275031,"When I called him up, she had slept.",1
HIND9279124,"When I open the refrigerator, I discovered that someone had eaten the last piece of cake.",1
HIND9279124,"When I opened the refrigerator, I discovered that someone had eat the last piece of cake.",1
HIND9279124,"When I opened the refrigerator, I discovered that someone had eaten the last piece of cake.",1
HIND9279124,"When I opened the refrigerator, I discovered that someone has eaten the last piece of cake.",1
HIND9282815,She failed the test because she hadn't studied.,1
HIND9282815,She fail the test because she hadn't studied.,1
HIND9282815,She failed the test because she hadn't study.,1
HIND9282815,She fails the test because she hadn't studied.,1
HIND9025086,"If it rains, I won't goes to school.",1
HIND9025086,"If it rains, I won't go to school.",1
HIND9025086,"If it rain, I won't go to school.",1
HIND9025086,"If it rains, I won't gone to school.",1
HIND9028389,"If I finish studying, I'll go to the party tonight.",1
HIND9028389,"If I finish study, I'll go to the party tonight.",1
HIND9028389,"If I finish studying, I'll goes to the party tonight.",1
HIND9028389,"If I am finish studying, I'll go to the party tonight.",1
HIND9030553,"If you are hungry, I am cook for you.",1
HIND9030553,"If you will hungry, I will cook for you.",1
HIND9030553,"If you are hungry, I will cooking for you.",1
HIND9030553,"If you are hungry, I will cook for you.",1
HIND9032074,"If you needed a book, I can get one for you.",1
HIND9032074,"If you need a book, I can get one for you.",1
HIND9032074,"If you are need a book, I can get one for you.",1
HIND9032074,"If you need a book, I am get one for you.",1
HIND9033916,"If you don't follow the rules, you will be punish.",1
HIND9033916,"If you doesn't follow the rules, you will be punished.",1
HIND9033916,"If you don't follow the rules, you will be punished.",1
HIND9033916,"If you don't follow the rules, you could be punished.",1
HIND9035354,"If you are sleeping, I won't disturb you.",1
HIND9035354,"If you sleep, I won't disturb you.",1
HIND9035354,"If you are sleeping, I won't disturbed you.",1
HIND9035354,"If you are sleeping, I won't not disturb you.",1
HIND9036986,"If I should reached after 10, I won't be able to meet you.",1
HIND9036986,"If I should reach after 10, I won't be able to meet you.",1
HIND9036986,"If I reach before 10, I won't be able to meet you.",1
HIND9036986,"Should If I reach after 10, I won't be able to meet you.",1
HIND9038426,You will hurt yourself unless you are not careful.,1
HIND9038426,You will hurts yourself unless you are careful.,1
HIND9038426,You will hurt yourself unless you are careful.,1
HIND9038426,You will hurt yourself unless you will careful.,1
HIND9056552,"If it wasn't/weren't so cold, I would go for a walk in the woods.",1
HIND9056552,"If it wasn't/weren't so cold, I could go for a walk in the woods.",1
HIND9056552,"If it didn't so cold, I would go for a walk in the woods.",1
HIND9056552,"If it wasn't/weren't so cold, I will go for a walk in the woods.",1
HIND9057797,"If the kids were playing here, it wouldn't be so quite.",1
HIND9057797,"If the kids were playing here, it hadn't be so quiet.",1
HIND9057797,"If the kids are playing here, it wouldn't be so quiet.",1
HIND9057797,"If the kids were playing here, it wouldn't be so quiet.",1
HIND9060121,"We will go out, in case it doesn't rains.",1
HIND9060121,"We will go out, in case it doesn't rain.",1
HIND9060121,"We had go out, in case it doesn't rain.",1
HIND9060121,"We will go out, in case it don't rain.",1
HIND9062172,"If I had new clothes, I would wear them to the party.",1
HIND9062172,"If I had new clothes, I would worn them to the party.",1
HIND9062172,"If I had new cloth, I would wear to the party.",1
HIND9062172,"If I have new clothes, I would wear to the party.",1
HIND9396009,"Last year, I went on a holiday with my family.",1
HIND9396009,"Last year, I gone on a holiday with my family.",1
HIND9396009,"Last year, I goed on a holiday with my family.",1
HIND9396009,"Last year, I go on a holiday with my family.",1
HIND9425478,We had our breakfast at the resort's restaurant every day.,1
HIND9425478,We have our breakfast at the resort's restaurant every day.,1
HIND9425478,We were have our breakfast at the resort's restaurant every day.,1
HIND9425478,We were had our breakfast at the resort's restaurant every day.,1
HIND9063514,"If the students were studying, it would so quiet.",1
HIND9063514,"If the students was studying, it would be so quiet.",1
HIND9063514,"If the students were studying, it could be so quiet.",1
HIND9063514,"If the students were studying, it would be so quiet.",1
HIND9064828,"If we have a computer, we could do this more quickly.",1
HIND9064828,"If we had a computer, we would do this more quickly.",1
HIND9064828,"If we had a computer, we could have done this more quickly.",1
HIND9064828,"If we had a computer, we could do this most quickly",1
HIND9433051,"There was an island nearby, where we learned to dive.",1
HIND9433051,"Their was an island nearby, where we learned to dive.",1
HIND9433051,"There an island nearby, where we learned to dive.",1
HIND9433051,"There had an island nearby, where we learned to dive.",1
HIND9434968,We had hired a jeep to drive around the city.,1
HIND9434968,We had hired a jeep to drove around the city.,1
HIND9434968,We had hire a jeep to drive around the city.,1
HIND9434968,We had hired a jeep to driving around the city.,1
HIND9491105,"When someone wakes him up early in the morning, he become lazy.",1
HIND9491105,"When someone wakes him up early in the morning, he becomes grumpy.",1
HIND9491105,"When someone wakes him up early in the morning, he becomes grump.",1
HIND9491105,"When someone wakes him up early in the morning, he becomes sad.",1
HIND9493028,The situation was very terrible after the earthquake.,1
HIND9493028,The situation was very terribly after the earthquake.,1
HIND9493028,The situation was very terribal after the earthquake.,1
HIND9493028,The situation was very terribled after the earthquake.,1
HIND9495064,They are the most adore kittens in the world!,1
HIND9495064,They are the most precious kittens in the world!,1
HIND9495064,They are the most adorably kittens in the world!,1
HIND9495064,They are the most adorable kittens in the world!,1
HIND9497314,Ram is the most aggressive guy in his group.,1
HIND9497314,Ram is the most aggressively guy in his group.,1
HIND9497314,Ram is the most arrogant guy in his group.,1
HIND9497314,Ram is the most aggression guy in his group.,1
HIND9498953,He walks like an arrogantly movie star.,1
HIND9498953,He walks like an arrogent movie star.,1
HIND9498953,He walks like an arrogant movie star.,1
HIND9498953,He walks like an attitude movie star.,1
HIND9501311,"The party was really awfully, I wish I'd stayed home.",1
HIND9501311,"The party was really awfulled, I wish I'd stayed home.",1
HIND9501311,"The party was really awful, I wish I'd stayed home.",1
HIND9501311,"The party was really interesting, I wish I'd stayed home.",1
HIND9619100,He is the best employee of the company.,1
HIND9619100,He is the good employee of the company.,1
HIND9619100,He is the better employee of the company.,1
HIND9619100,He is the goodest employee of the company.,1
HIND9620949,He is the worse student in the class.,1
HIND9620949,He is the bad student in the class.,1
HIND9620949,He is the worst student in the class.,1
HIND9620949,He is the baddest student in the class.,1
HIND9623610,Many TV viewers like watching 'Comedy Circus'.,1
HIND9623610,Most TV viewers like watching 'Comedy Circus'.,1
HIND9623610,More TV viewers like watching 'Comedy Circus'.,1
HIND9623610,Least TV viewers like watching 'Comedy Circus'.,1
HIND9626060,My home is the far.,1
HIND9626060,My home is the farest .,1
HIND9626060,My home is the further.,1
HIND9626060,My home is the furthest.,1
HIND9628516,John is the older of the three children.,1
HIND9628516,John is the biggest of the three children.,1
HIND9628516,John is the oldest of the three children.,1
HIND9628516,John is the most old of the three children.,1
HIND9630364,It's the eldest university in the world.,1
HIND9630364,It's the biggest university in the world.,1
HIND9630364,It's the most old university in the world.,1
HIND9630364,It's the oldest university in the world.,1
HIND9314125,I hadn't thought of going to Goa before she suggested it.,1
HIND9314125,I did not think of going to Goa before she had suggested it.,1
HIND9314125,I did not thought of going to Goa before she had suggested it.,1
HIND9314125,I haven't thought of going to Goa before she suggested it.,1
HIND9655131,Letters must be mail as soon as possible.,1
HIND9655131,Letters must be mailed as soon as possible.,1
HIND9655131,Letters must mailed as soon as possible.,1
HIND9655131,Letters is be mailed as soon as possible.,1
HIND9656968,Nothing can be done now.,1
HIND9656968,Nothing can be do now.,1
HIND9656968,Nothing can done now.,1
HIND9656968,Nothing be done now.,1
HIND9658393,Letters has to be written by hand.,1
HIND9658393,Letters have to be write by hand.,1
HIND9658393,Letters have to written by hand.,1
HIND9658393,Letters have to be written by hand.,1
HIND9660243,The letters has to be written by hand.,1
HIND9660243,The letters have to be write by hand.,1
HIND9660243,The letters have to written by hand.,1
HIND9660243,The letters have to be written by hand.,1
HIND9663318,The meeting couldn't be hold.,1
HIND9663318,The meeting couldn't be held.,1
HIND9663318,The meeting couldn't held.,1
HIND9663318,The meeting wouldn't be held.,1
HIND17821,A new computer will be bought by Ram.,1
HIND17821,A new computer will bought by Ram.,1
HIND17821,A new computer will be buy by Ram.,1
HIND17821,A new computer could be bought by Ram.,1
HIND19274,It will be install by her boyfriend.,1
HIND19274,It is be installed by her boyfriend.,1
HIND19274,It will be installed by her boyfriend.,1
HIND19274,It will installed by her boyfriend.,1
HIND20891,The museum be visited by millions of people.,1
HIND20891,The museum will been visited by millions of people.,1
HIND20891,The museum will be visit by millions of people.,1
HIND20891,The museum will be visited by millions of people.,1
HIND22324,The contract will be sign by our boss.,1
HIND22324,The contract will be signature by our boss.,1
HIND22324,The contract will be signed by our boss.,1
HIND22324,The contract will being signed by our boss.,1
HIND24165,It will not be done by you.,1
HIND24165,It will not be did by you.,1
HIND24165,It will not be doing by you.,1
HIND24165,It will be not done by you.,1
HIND36448,The city will be destroyed by the next earthquake.,1
HIND36448,The city will be destroy by the next earthquake.,1
HIND36448,The city will destroyed by the next earthquake.,1
HIND36448,The city can be destroyed by the next earthquake.,1
HIND38084,The horses will be take to the fields by us.,1
HIND38084,The horses may be taken to the fields by us.,1
HIND38084,The horses will be taken to the fields by us.,1
HIND38084,The horses will been taken to the fields by us.,1
HIND40131,The letters will been mailed tomorrow by somebody.,1
HIND40131,The letters will mailed tomorrow by somebody.,1
HIND40131,The letters will be mail tomorrow by somebody.,1
HIND40131,The letters will be mailed tomorrow by somebody.,1
HIND41570,The packets will been delivered in the afternoon by somebody.,1
HIND41570,The packets will be delivered in the afternoon by somebody.,1
HIND41570,The packets will delivered in the afternoon by somebody.,1
HIND41570,The packets will be delivering in the afternoon by somebody.,1
HIND43407,Your form will not be accept by anybody.,1
HIND43407,Your form will not be accepted by anybody.,1
HIND43407,Your form could not be accepted by anybody.,1
HIND43407,Your form will not been accepted by anybody.,1
HIND9984253,Neha is being talked about by us.,1
HIND9984253,Neha was being talked about by us.,1
HIND9984253,Neha was being talk about by us.,1
HIND9984253,Neha was being talked about by we.,1
HIND9986095,The guitar was being played by him.,1
HIND9986095,The guitar were being played by him.,1
HIND9986095,The guitar was being play by him.,1
HIND9986095,The guitar was be played by him.,1
HIND9987528,A film were being watched by her.,1
HIND9987528,A film is being watched by her.,1
HIND9987528,A film was being watching by her.,1
HIND9987528,A film was being watched by her.,1
HIND9989780,Their bikes are being repaired by me.,1
HIND9989780,Their bikes was being repaired by me.,1
HIND9989780,Their bikes were being repaired by me.,1
HIND9989780,Their bikes were been repaired by me.,1
HIND9992619,Dinner was not being eaten by they.,1
HIND9992619,Dinner was not being eaten by them.,1
HIND9992619,Dinner were not being eaten by them.,1
HIND9992619,Dinner was being eaten by them.,1
HIND9994078,The gate was not being painted by us.,1
HIND9994078,The gate was not being paint by us.,1
HIND9994078,The gate were not being painted by us.,1
HIND9994078,The gate was not be painted by us.,1
HIND9995369,He was not being driven home by them.,1
HIND9995369,He was not being driving home by you.,1
HIND9995369,He was no being driven home by you.,1
HIND9995369,He was not being driven home by you.,1
HIND9996944,The dogs were not being feeded by him.,1
HIND9996944,The dogs was not being fed by him.,1
HIND9996944,The dogs were not being fed by him.,1
HIND9996944,The dog were not being fed by him.,1
HIND9998561,Was these lines being read by her?,1
HIND9998561,Were these lines being read by her?,1
HIND9998561,Were these lines been read by her?,1
HIND9998561,Were these lines read being by her?,1
HIND223,Were the bags being carried by them?,1
HIND223,Was the bags being carried by them?,1
HIND223,The bags were being carried by them,1
HIND223,Were the bags being carryed by them?,1
HIND209409,Raman is always in need of money.,1
HIND209409,Raman is always on need of money.,1
HIND209409,Raman is always to need of money.,1
HIND209409,Raman is always of need of money.,1
HIND211859,The process on making chicken is very difficult.,1
HIND211859,The process of making chicken is very difficult.,1
HIND211859,The process to making chicken is very difficult.,1
HIND211859,The process in making chicken is very difficult.,1
HIND214628,I have sent an invitation on Neha.,1
HIND214628,I have sent an invitation of Neha.,1
HIND214628,I have sent an invitation to Neha.,1
HIND214628,I have sent an invitation in Neha.,1
HIND216354,He took a photograph on his friend.,1
HIND216354,He took a photograph to his friend.,1
HIND216354,He took a photograph of his friend.,1
HIND216354,He took a photograph in his friend.,1
HIND218292,The cause on his problems is his wife.,1
HIND218292,The cause to his problems is his wife.,1
HIND218292,The cause of his problems is his wife.,1
HIND218292,The cause in his problems is his wife.,1
HIND249934,She offered him an apology about her conduct.,1
HIND249934,She offered him an apology for her conduct.,1
HIND249934,She offered him an apology in her conduct.,1
HIND249934,She offered him an apology to her conduct.,1
HIND253217,I hope she will justify my confidence at her.,1
HIND253217,I hope she will justify my confidence in her.,1
HIND253217,I hope she will justify my confidence to her.,1
HIND253217,I hope she will justify my confidence about her.,1
HIND258118,Advani accepted the blame for the accident.,1
HIND258118,Advani accepted the blame in the accident.,1
HIND258118,Advani accepted the blame to the accident.,1
HIND258118,Advani accepted the blame about the accident.,1
HIND261802,She showed an interest on our project.,1
HIND261802,She showed an interest of our project.,1
HIND261802,She showed an interest about our project.,1
HIND261802,She showed an interest in our project.,1
HIND265895,I was telling Priya about the accident .,1
HIND265895,I was telling Priya on the accident.,1
HIND265895,I was telling Priya to the accident.,1
HIND265895,I was telling Priya in the accident.,1
HIND440056,Fruit,1
HIND440056,Vegetable,1
HIND440056,Pulses,1
HIND440056,Meat,1
HIND442543,Fruit,1
HIND442543,Vegetable,1
HIND442543,Dairy,1
HIND442543,Meat,1
HIND444787,Fruit,1
HIND444787,Vegetable,1
HIND444787,Dairy,1
HIND444787,Meat,1
HIND446319,Fruit,1
HIND446319,Vegetable,1
HIND446319,Dairy,1
HIND446319,Meat,1
HIND448287,Fruit,1
HIND448287,Vegetable,1
HIND448287,Dairy,1
HIND448287,Meat,1
HIND450647,Fruit,1
HIND450647,Vegetable,1
HIND450647,Dairy,1
HIND450647,Meat,1
HIND453443,Fruit,1
HIND453443,Vegetable,1
HIND453443,Dairy,1
HIND453443,Meat,1
HIND455293,Fruit,1
HIND455293,Vegetable,1
HIND455293,Dairy,1
HIND455293,Meat,1
HIND457278,Fruit,1
HIND457278,Vegetable,1
HIND457278,Dairy,1
HIND457278,Meat,1
HIND459635,Fruit,1
HIND459635,Vegetable,1
HIND459635,Dairy,1
HIND459635,Meat,1
HIND102155,Do you know baddest thing about this phone?,1
HIND102155,Do you know the worst thing about this phone?,1
HIND102155,Do you know the worse thing about this phone?,1
HIND102155,Do you know the very bad thing about this phone?,1
HIND107606,Why are you using this oldest phone?,1
HIND107606,Why are you using this older phone?,1
HIND107606,Why are you using this old phone?,1
HIND107606,Why are you using this oldie phone?,1
HIND76571,I am going to buy the latest phone.,1
HIND76571,I am going to buy the later phone.,1
HIND76571,I am going to buy the most latest phone.,1
HIND76571,I am going to buy most latest phone.,1
HIND147390,What have you thought about the trip to Shimla?,1
HIND147390,What have you thought for the trip to Shimla?,1
HIND147390,What have you thought in the trip to Shimla?,1
HIND147390,What have you thought at the trip to Shimla?,1
HIND149022,Why do you complain about Ram so much?,1
HIND149022,Why do you complain with Ram so much?,1
HIND149022,Why do you complain from Ram so much?,1
HIND149022,Why do you complain to Ram so much?,1
HIND153321,What are you quarreling about?,1
HIND153321,What are you quarrel about?,1
HIND153321,What are you quarraling about?,1
HIND153321,What are you quarral about?,1
HIND155366,Raju is protesting against that moment.,1
HIND155366,Raju is protest against that movement.,1
HIND155366,Raju is protesting against that movement.,1
HIND155366,Raju is protesting with that movement.,1
HIND161618,They will catering for the party.,1
HIND161618,They will cate for the party.,1
HIND161618,They will cater for the party.,1
HIND161618,They will catter for the party.,1
HIND163356,I am resigning from my job.,1
HIND163356,I am resign from my job.,1
HIND163356,I am resigning with my job.,1
HIND163356,I am resigning to my job.,1
HIND165191,She confined in me.,1
HIND165191,She is confide in me.,1
HIND165191,She confided in me.,1
HIND165191,She confides in me.,1
HIND166552,These days people are dying of unknown diseases.,1
HIND166552,These days people are dieing of unknown diseases.,1
HIND166552,These days people die of unknown diseases.,1
HIND166552,These days people are dyeing of unknown diseases.,1
HIND168058,I have never herd of a blue coloured tree.,1
HIND168058,I have never hear of a blue coloured tree.,1
HIND168058,I have never heard of a blue coloured tree.,1
HIND168058,I have never heard in a blue coloured tree.,1
HIND171133,Meera elaborated on that topic.,1
HIND171133,Meera elaborate on that topic.,1
HIND171133,Meera elaborated in that topic.,1
HIND171133,Meera elaborated with that topic.,1
HIND173386,After sometime this machine will phase out.,1
HIND173386,After sometime this machine will phase from.,1
HIND173386,After sometime this machine will phased out.,1
HIND173386,After sometime this machine will phased at.,1
HIND177480,"Whenever she is upset, she resortes to music.",1
HIND177480,"Whenever she is upset, she resorted to music.",1
HIND177480,"Whenever she is upset, she resorts to music.",1
HIND177480,"Whenever she is upset, she resort to music.",1
HIND179117,That truck collided with a car.,1
HIND179117,That truck collision with a car.,1
HIND179117,That truck collides with a car.,1
HIND179117,That truck colliding with a car.,1
HIND183418,"If you interfere with the medicine, you will not get well soon.",1
HIND183418,"If you interfere at the medicine, you will not get well soon.",1
HIND183418,"If you interfere on the medicine, you will not get well soon.",1
HIND183418,"If you interfere in the medicine, you will not get well soon.",1
HIND518627,She is not tall to be a classical dancer.,1
HIND518627,She is too tall to be a classical dancer.,1
HIND518627,She is to tall to be a classical dancer.,1
HIND518627,She is enough tall to be a classical dancer.,1
HIND520116,The room was too big to accommodate fifty people.,1
HIND520116,The room was enough big to accommodate fifty people.,1
HIND520116,The room was very big enough to accommodate fifty people.,1
HIND520116,The room was big enough to accommodate fifty people.,1
HIND522157,This suitcase is less heavy to lift.,1
HIND522157,This suitcase is to heavy to lift.,1
HIND522157,This suitcase is too heavy to lift.,1
HIND522157,This suitcase is many heavy to lift.,1
HIND524209,"I am sorry, but your work is not good too.",1
HIND524209,"I am sorry, but your work is not good enoughly.",1
HIND524209,"I am sorry, but your work is not many good.",1
HIND524209,"I am sorry, but your work is not good enough.",1
HIND526255,I can't work today. It's too hot.,1
HIND526255,I can't work today. It's to hot.,1
HIND526255,I can't work today. It's enough hot.,1
HIND526255,I can't work today. It's a lot of hot.,1
HIND316050,A huge number of people participated at the art exhibition.,1
HIND316050,A huge numbers of people participated at the art exhibition.,1
HIND316050,A huge number of people are participated at the art exhibition.,1
HIND316050,A huge number of people did participated at the art exhibition.,1
HIND318907,It was a three-day artist exhibition.,1
HIND318907,It has to be a three-day art exhibition.,1
HIND318907,It was a three-day art exhibition.,1
HIND318907,It was a three-day art exhibission.,1
HIND321574,There were a lot of stoles there.,1
HIND321574,There were a lot of stalls there.,1
HIND321574,Their were a lot of stalls there.,1
HIND321574,There were a lot of stawls there.,1
HIND323562,As compared to last year there be 25% more visitors.,1
HIND323562,As compared to last year there were 25% many visitors.,1
HIND323562,As compared to last year there were 25% larger visitors.,1
HIND323562,As compared to last year there were 25% more visitors.,1
HIND325875,We gained a lots of information.,1
HIND325875,We had a lot of information.,1
HIND325875,We will gain a lot of information.,1
HIND325875,We gained a lot of information.,1
HIND329353,We got to know about business prospects.,1
HIND329353,We know about business prospects.,1
HIND329353,We got to know about business prospective.,1
HIND329353,We got knowing about business prospects.,1
HIND333679,We collected a lot of brochures.,1
HIND333679,We collected many of brochures.,1
HIND333679,We collects a lot of brochures.,1
HIND333679,We are collecting a lot of brochures.,1
HIND335454,Every stall is creative.,1
HIND335454,Every stall has a creative look.,1
HIND335454,Every stall was looking creative.,1
HIND335454,Every stall has been creative.,1
HIND336980,It was a good experience!,1
HIND336980,It could have been a good experience!,1
HIND336980,It will be a good experience!,1
HIND336980,It is a good experience!,1
HIND338558,We required positive feedback.,1
HIND338558,We received positive feedback.,1
HIND338558,We had positive feedback.,1
HIND338558,We have positive feedback.,1
HIND340194,More of the stalls earned well.,1
HIND340194,Most of the stalls are earning well.,1
HIND340194,Most of the stalls earned well.,1
HIND340194,Few of the stalls earned well.,1
HIND836343,Do you know how many planets there are in the solar-system?,1
HIND836343,Do you know how many planets are there in the solar-system?,1
HIND836343,Do you know how many planets are there in the soler-system?,1
HIND836343,Do you know how much planets are there in the solar-system?,1
HIND842074,The Earth revolves around the Sun.,1
HIND842074,The Earth rotates around the Sun.,1
HIND842074,An Earth revolves around a Sun.,1
HIND842074,An Earth rotates around a Sun.,1
HIND843308,Do you know that the Sun is a star?,1
HIND843308,Do you see what a star is?,1
HIND843308,Do you know that this is a star?,1
HIND843308,Do you know what a star is?,1
HIND846586,We are like a tiny dot in the university.,1
HIND846586,We are like a tiny dot in the universe.,1
HIND846586,We are like a tiny dot in the univers.,1
HIND846586,We are like a tiny dot in the yuniverse.,1
HIND1067225,Most of the people were known to me.,1
HIND1067225,Most the people were known to me.,1
HIND1067225,All the people were known to me.,1
HIND1067225,Most of people were known to me.,1
HIND1068861,The hole story was about women.,1
HIND1068861,The whole story was about womans.,1
HIND1068861,The whole story was about women.,1
HIND1068861,The whole stories were about women.,1
HIND1070142,Most of the people were sitting in the queue.,1
HIND1070142,Half from the people were sitting in the queue.,1
HIND1070142,Halves of the people were sitting in the queue.,1
HIND1070142,Half of the people were sitting in the queue.,1
HIND1071632,Several of them were ready to come.,1
HIND1071632,None of them was ready to come.,1
HIND1071632,All of them were ready to come.,1
HIND1071632,They were ready to come.,1
HIND1073775,None of the dresses fit me.,1
HIND1073775,None dresses fit me.,1
HIND1073775,Whole dresses fit me.,1
HIND1073775,No of the dresses fit me.,1
HIND1075212,The whole room was cleaned by the servants.,1
HIND1075212,None of the rooms were cleaned by the servants.,1
HIND1075212,All the rooms were cleaned by the servants.,1
HIND1075212,Most of the rooms were cleaned by the servants.,1
HIND1076441,Every of the soldiers fought with courage.,1
HIND1076441,None of the soldiers fought with courage.,1
HIND1076441,All the soldiers fought with courage.,1
HIND1076441,Most of the soldiers fought with courage.,1
HIND7100101,He is not questioned by the police.,1
HIND7100101,He did not questioned by the police.,1
HIND7100101,He was not questioned by the police.,1
HIND7100101,He doesn't questioned by the police.,1
HIND7101399,The whole story was forgotten by the kids in a few days.,1
HIND7101399,The whole story is forgotten by the kids in a few days.,1
HIND7101399,The whole story did forgotten by the kids in a few days.,1
HIND7101399,The whole story was forgot by the kids in a few days.,1
HIND7102617,The bell was rang by the children.,1
HIND7102617,The bell was rung by the children.,1
HIND7102617,The bell was ring by the children.,1
HIND7102617,The bell was ranged by the children.,1
HIND7103829,How was her car stolen?,1
HIND7103829,How was her car stoled?,1
HIND7103829,How was her car stole?,1
HIND7103829,How was her car stealed?,1
HIND7105104,Two men were killed by the wild animals yesterday.,1
HIND7105104,Two men was killed by the wild animals yesterday.,1
HIND7105104,Two men were kill by the wild animals yesterday.,1
HIND7105104,Two men have killed by the wild animals yesterday.,1
HIND7106318,A song is sung by her.,1
HIND7106318,A song was sung by her.,1
HIND7106318,A song was sang by her.,1
HIND7106318,A song was sanged by her.,1
HIND7107680,I was hitted.,1
HIND7107680,I was hit.,1
HIND7107680,I was hitten.,1
HIND7107680,I is hit.,1
HIND7108899,My car was stolen by a thief.,1
HIND7108899,My car was stoled by a thief.,1
HIND7108899,My car is stolen by a thief.,1
HIND7108899,My car did stolen by a thief.,1
HIND7110303,We were stopped by the bus.,1
HIND7110303,The bus did stopped by us.,1
HIND7110303,The bus was stopped by us.,1
HIND7110303,The bus is stopped by us.,1
HIND7111526,The prize do not won by her.,1
HIND7111526,The prize did not won by her.,1
HIND7111526,The prize is not won by her.,1
HIND7111526,The prize was not won by her.,1
HIND7112999,Their beds do not made by them.,1
HIND7112999,Their beds are not made by them.,1
HIND7112999,Their beds were not made by them.,1
HIND7112999,Their beds were not make by them.,1
HIND7114222,Was that letter send by him?,1
HIND7114222,Was that letter sent by him?,1
HIND7114222,Is that letter sent by him?,1
HIND7114222,Did that letter sent by him?,1
HIND7115893,They did not told by me.,1
HIND7115893,They do not told by me.,1
HIND7115893,They are not told by me.,1
HIND7115893,They were not told by me.,1
HIND7117097,Four apples were bought by her.,1
HIND7117097,Four apples are buy by her.,1
HIND7117097,Four apples were buyed by her.,1
HIND7117097,Four apples did bought by her.,1
HIND7118957,The thieves were arrested by the police.,1
HIND7118957,The thieves are arrested by the police.,1
HIND7118957,The thieves did arrested by the police.,1
HIND7118957,The thieves were arrest by the police.,1
HIND7120428,The match was win by us.,1
HIND7120428,The match did won by us.,1
HIND7120428,The match is won by us.,1
HIND7120428,The match was won by us.,1
HIND7122255,Good stories did tell by Grandmother.,1
HIND7122255,Good stories are told by Grandmother.,1
HIND7122255,Good stories were told by Grandmother.,1
HIND7122255,Good stories do told by Grandmother.,1
HIND7127540,I don't made my bed.,1
HIND7127540,I don't make my bed.,1
HIND7127540,I don't create my bed.,1
HIND7127540,I am not make my bed.,1
HIND7143566,What else do you do apart from going to the mall?,1
HIND7143566,What do you do else going to the mall?,1
HIND7143566,What do you do else from going to the mall?,1
HIND7143566,What apart do you do part from going to the mall?,1
HIND7172638,I would likes to have a cup of coffee.,1
HIND7172638,I would like to have a cup of coffee.,1
HIND7172638,I would to have a cup of coffee.,1
HIND7172638,I like to have a cup of coffee.,1
HIND7174137,I would like to go to Singapore someday.,1
HIND7174137,I like to go to Singapore someday.,1
HIND7174137,I likes to go to Singapore someday.,1
HIND7174137,I would likes to go to Singapore someday.,1
HIND7175876,I likes to watch all the latest movies.,1
HIND7175876,I would like to watch all the latest movies.,1
HIND7175876,I do like to watch all the latest movies.,1
HIND7175876,I like to watch all the latest movies.,1
HIND7201447,This is the girl who is from Japan.,1
HIND7201447,This is the girl which is from Japan.,1
HIND7201447,This is the girl whom from Japan.,1
HIND7201447,This is the girl whose is from Japan.,1
HIND7203028,"The man, who's father is a professor, forgot his umbrella.",1
HIND7203028,"The man, which father is a professor, forgot his umbrella.",1
HIND7203028,"The man, whose father is a professor, forgot his umbrella.",1
HIND7203028,"The man, whom father is a professor, forgot his umbrella.",1
